Year,Area_Code,Country,Region,County,Residents,Households,Residents_1_plus,Residents_5_plus,Residents_16_plus,Household_Res_16_plus,Employed_Res_16_plus,Density,pct_Same_as_Census,pct_Student_accommodation,pct_Elsewhere_in_UK,pct_Outside_UK,pct_Age_0_to_19,pct_Age_20_to_29,pct_Age_30_to_44,pct_Age_45_to_64,pct_Age_65_to_84,pct_Age_85_and_over,mean_age,median_age,pct_Females,pct_Males,pct_Single,pct_Married_opposite_sex_couple,pct_Cohabiting_opposite_sex_couple,pct_Same_sex_couple,pct_Legal_couple_living_apart,pct_Separated,pct_Divorced,pct_Widowed,pct_Household_resident,pct_Communal_resident,pct_Sex_at_Birth,pct_Transexual,pct_Other_gender_identity,pct_Gender_identity_not_stated,pct_Heterosexual,pct_Homosexual,pct_Bisexual,pct_Other_orientation,pct_Orientation_not_stated,pct_CoB_United_Kingdom,pct_CoB_Ireland,pct_CoB_EU_Member_pre_2001,pct_CoB_EU_Member_post_2001,pct_CoB_Other,pct_White_British_and_Irish,pct_White_other,pct_Mixed,pct_Indian,pct_Pakistani,pct_Bangladeshi,pct_Chinese,pct_Asian_Other,pct_Black_African,pct_Black_Caribbean,pct_Black_Other,pct_Other_ethnicity,pct_No_Religion,pct_Christian,pct_Muslim,pct_Other_religion,pct_Religion_not_stated,pct_Lone_Person,pct_Couple_no_kids,pct_Couple_with_kids,pct_Lone_parent_family,pct_Other_household_type,pct_Detached,pct_Semi_detached,pct_Terraced,pct_Flat,pct_Caravan_or_other,pct_One_to_Four_person_household,pct_Five_plus_person_household,pct_Bedrooms_one,pct_Bedrooms_two,pct_Bedrooms_three,pct_Bedrooms_four_or_more,pct_Crowded_housing,pct_Second_address_none,pct_Second_address_in_UK,pct_Second_address_outside_UK,pct_Owned,pct_Social_rented,pct_Private_rented,pct_Living_rent_free,pct_Disabled,pct_Very_good_health,pct_Good_health,pct_Fair_health,pct_Bad_health,pct_Very_bad_health,pct_Provides_unpaid_care,pct_No_central_heating,pct_Mains_gas,pct_Electricity,pct_Renewables_plus,pct_Other_heating_source,pct_Employee_Part_time,pct_Employee_Full_time,pct_Self_employed,pct_Unemployed,pct_Student,pct_Retired,pct_Looking_after_home_or_family,pct_Longterm_sick_or_disabled,pct_Economically_inactive_Other,pct_No_qualifications,pct_GCSE,pct_A_level,pct_Degree_plus,pct_Other_qualifications,pct_Work_part_time,pct_Work_full_time,pct_Agriculture_forestry_and_fishing,pct_Mining_and_quarrying,pct_Manufacturing,pct_Electricity_gas_air_conditioning,pct_Water_and_waste,pct_Construction,pct_Wholesale_retail_and_vehicle_repair,pct_Transport_and_storage,pct_Accommodation_and_food_service,pct_Information_and_communication,pct_Financial_and_insurance,pct_Real_estate,pct_Scientific_and_technical,pct_Administrative_and_support,pct_Public_administration_and_defence,pct_Education,pct_Human_health_and_social_work,pct_Other_industry,pct_Higher_manager_prof,pct_Lower_manager_prof,pct_Intermediate,pct_Small_employer_self_employed,pct_Lower_supervisory_technical,pct_Semi_routine,pct_Routine,pct_Long_unemployed_never_worked,pct_Full_time_student,pct_UK_Veteran,pct_Cars_0,pct_Cars_1,pct_Cars_2_or_more,pct_Works_mainly_from_home,pct_Less_than_2km,pct_Between_2_and_10_km,pct_Over_10_km,pct_No_fixed_UK_mainland_location,pct_Work_from_home,pct_Public_transport,pct_Private_transport,pct_Other_transport
2021,C000000001,2,1,1,54264903,21147819,53602241,50805447,42933121,42392196,26231051,461692,89.8114297124256,.22352050542066,8.91352658184571,1.05152320030799,25.3522205967282,12.192245967679,21.7570092927493,25.0421784962745,13.6444065425268,2.01193910404218,38.6845693009317,37,50.4671942378668,49.5328057621332,25.4873326213155,45.6728568626169,12.9988665838401,.74471254095919,1.72991274148666,2.05522497584225,6.23923799559711,5.07185567834231,98.9885617228506,1.01143827714941,93.017762728401,.562976620059831,.0631308602297102,6.35612979130946,90.0063847798327,1.04828758770105,1.04201041651721,.311168342970286,7.59214887297875,77.4784247284822,.94843219220651,2.13837120534891,6.01723751387032,13.4175343600921,63.282562548245,8.73263179403351,3.84413454116151,3.81050492666757,6.77587068065205,3.6450528992417,.429238750397312,1.92838169186759,3.00311038459792,1.92852358897516,.687633383281115,1.93235481087953,32.4694176692866,44.6092655841825,12.9431263010173,4.24853526918553,5.72965517632819,26.8303694965118,24.4552948544297,29.2367574023099,11.238184704563,8.23939354218552,24.1495446882726,35.7174846257196,22.0646866705262,17.4445743081119,.623709707369824,90.6402129309686,9.35978706903143,11.1310559775129,23.5037102306242,41.9536421429768,23.4115916488862,70.8690459719056,96.1991602564921,2.73902820760594,1.06181153590194,65.331721543968,15.001292587104,19.5781432623442,.0888426065838197,14.7134112251645,49.4202100638819,34.6388303170824,11.6847679563185,3.31130150495645,.944890157760756,8.18143377421716,1.2962093159583,75.6782342425004,9.08620884262344,8.41552975273715,5.52381784618073,11.9424721067914,37.1382760643001,10.0675606602185,2.98310714471468,7.32657427816627,18.6940544108126,5.47659230271193,3.20783108220807,3.16353195007649,17.9148993408958,29.9796439940815,16.4847778325786,32.5715822983455,3.04909653409855,28.2592231641735,71.7407768358265,.49199480998315,.0484362432262648,7.46769449353303,.415671032778127,.574483199962425,10.2235699566129,16.4465997757255,7.07315927598091,4.52042248146213,4.33254856834207,2.65870942363806,1.6403741039295,5.67496638818273,5.81880735291528,5.59922971695621,10.1131940326548,12.8364851139279,4.06365403018899,12.5174191812761,20.1850872079989,12.172712191185,11.1708738734699,5.41505627045689,10.6695960184729,12.4767071694391,8.28695691162624,7.10559117607497,2.94579204591311,17.09824939559,40.3090501296205,42.5927004747895,29.9182180577816,11.0352783697624,19.7500748542544,23.4329041689416,15.86352454926,29.9181302342785,6.13480184228989,54.1705439099638,9.77652401346786
2021,C000000002,2,1,2,112709898,45632538,111571614,106581888,91630350,88219530,55065402,618534.00000001,87.6303375874799,.722764483804994,10.2652884451416,1.38160948357348,23.3051505893111,13.0809966026434,20.9659045811213,25.0781705028065,15.2641810850301,2.3055966390876,39.9699134395133,38,50.5798062207456,49.4201937792544,24.3266133927487,45.5910476965815,14.3476801565368,.905370953574566,1.3011404617549,1.87229970506531,6.46128357292314,5.19456406081511,96.9315352720289,3.06846472797112,92.989642806068,.478532061648131,.153597791052,6.37822734123186,88.4811282355918,1.42418292025566,1.61779589232479,.446904942631156,8.02998800919662,78.9931203788375,.493557481839544,3.50185461350481,6.42004815958396,10.5914193662342,73.7167655841085,11.6638364614647,3.01503492946473,2.23506093232437,2.32773664446847,.485513411148139,1.18320836831497,1.64882277251299,1.43720018736368,.360417968579692,.270089892087015,1.65631284816275,40.6030083341252,45.3990151087461,4.49316109847236,2.7832959760317,6.72151948262466,28.2719983212026,28.0000220894401,26.3532543267691,9.60863034426392,7.7660949183243,34.0125854932724,31.0865549490147,19.5210443916137,14.5972945883483,.782520577750902,93.258340098187,6.74165990181298,10.0918368473951,24.9152317734507,38.3304248903812,26.662506488773,75.680765173981,93.4381714479912,4.91469186895347,1.64713668305531,63.3780455479225,16.0182567206379,20.5158931766473,.0878045547922511,16.219799580559,48.589803928583,34.9340037852661,12.1033491667608,3.42283747391062,.950005645479536,8.09563441022925,1.10112818700404,70.7491426772767,8.3462645026976,8.43793314815531,11.3655314848664,11.4744405101585,38.0697858296951,8.82202894564956,2.26037333700024,8.77376327821513,20.2534291312867,4.35656089930902,3.21262332840593,2.77699474027983,16.7409676824959,27.4987555381988,16.289661203869,36.6805459680813,2.79006960735511,27.2680468985969,72.7319531014031,1.28226249313564,.0707029104887424,9.15431081823174,.330175727622186,.750503386417719,7.54278784550613,14.1158704008786,4.50736774665934,3.99437122460187,6.23833058758924,2.45629690646165,1.26533040453963,8.46306974190006,5.03523704924034,4.95309353834889,12.2615778876075,13.4568918176826,4.12181951308805,16.1960839857044,19.9887516690296,11.218903796518,9.71949302754741,5.19444623971596,10.2431317113552,12.5187873254137,6.39119714968943,8.52920509502639,4.02615439619372,18.2383216536064,42.0365246875742,39.7251536588194,34.2943767519021,11.1728162004462,21.1916938390252,20.9054401922087,12.4356730164178,34.2942198079295,4.15260384369844,48.2931260539967,13.2600502943754
2021,C000000003,2,1,3,513417132,212849544,508035408,484259940,415914060,411024168,243710484,4343080.80000027,90.5102275863418,.269081244825361,8.68714646755488,.533544701277986,23.1863271865594,11.2090148622446,19.488210246439,26.3122528178164,17.1287543334998,2.67544055344081,41.3529499989517,41,51.2711219772853,48.7288780227147,23.8692387548364,45.7007637565487,14.0287721475298,.788131757741311,.99280293415739,1.91744929217885,6.80383933044054,5.89900202656696,99.0318286987262,.968171301273836,94.5077251911639,.320116154916577,.0590595725281412,5.11309908139139,91.1342660795197,1.12956784175698,.921863262700505,.238097134074965,6.57620568194788,88.5483264890541,.550051043145569,1.33776585307638,2.9090023551345,6.65485425958947,83.7548563352631,5.03225730150376,2.55773710232077,1.60369938915138,.579346618291914,.490323884702658,.525803959683883,1.01118213696492,2.42366542504323,.545210485544826,.440544264350212,1.03537309717939,41.6366655574723,47.7675357983968,2.07138015137009,2.82554272127487,5.69887577148589,28.5541084451084,26.6382431353022,27.722279276756,10.9249058600193,6.16046328281414,27.4872470480839,31.6649247789791,20.4018703465017,19.7272022344572,.718755591978153,93.4808458108194,6.5191541891806,11.3750737491815,26.6323044106873,38.3189725037118,23.6736493364195,72.5786227134156,96.094998182995,2.95903029990259,.945971517102425,68.5457947512354,14.1701601808112,17.2010565475998,.082988520353583,16.6166633785092,48.5960172195797,34.2319783594093,12.4422107635275,3.66286995862828,1.06692369885518,8.67069615545734,1.20190094593456,73.6463540349717,9.61391087857157,8.29063985114011,7.24719428938206,12.2873912942496,34.4439541187908,10.5084160896124,2.650346564384,5.79155703464317,23.3183249443407,4.84128379790767,3.37433266862871,2.78439348744305,19.1936385076532,33.039692304017,17.2773072885353,27.6493720395344,2.83998986026005,29.8330015107554,70.1669984892446,.591961241091419,.0703286647633004,5.73920409695616,.383919764166809,.756627712211933,11.6987939936376,14.7823831791048,5.74939665706679,3.89083994622858,3.86671755396677,6.69107596062048,1.67678938886542,6.4200671123458,5.36400463421733,5.39435581321341,9.10286218412973,13.475583722255,4.34508837515869,12.9525715620488,20.8209462329058,13.1876831521278,12.187247834027,5.39144122143889,11.8030265225516,10.8607884566381,7.20484636456298,5.59144865369914,3.40117455788181,16.8794541437152,41.2794738534632,41.8410720028216,31.6858190252172,10.1566578747394,18.9894304348663,22.0718522050222,17.0962404601549,31.6857472573892,7.42857660567446,51.6443207260628,9.2413554108735
2021,C000000004,2,1,4,214585021,86438742,212239584,202026023,171676215,169159296,107085139,2775985.70000002,89.9097239089952,.404488165600626,8.82030469867487,.86548322672928,24.3164831498165,11.1315482148815,21.0050884217551,26.5078411745078,14.5033366700033,2.5357023690357,40.0263077332457,39,51.1672932660104,48.8327067339896,24.9138646214276,47.2274778206691,12.5279357984559,.731939083028579,1.18938778274414,1.82439811052418,6.2980411079507,5.28695567519978,98.7589255922589,1.24107440774107,94.1905966428349,.338448288625698,.0789295608409283,5.3920255076985,90.6892870027255,1.10971161886729,.999188804247413,.279643574349532,6.92216899981023,82.0562785549059,.893653334579037,2.30157651025578,4.01255602538232,10.7359355748769,73.3859524876064,8.36734642806199,3.76433826074843,4.0401967629377,1.48189485678631,.611443247973187,.746744878015821,1.76776334393558,2.38195933777276,.914078459930447,.448780992373226,2.08950094385817,36.5670141533318,46.4729283224294,3.95228891582325,6.93919497764012,6.06857363077547,27.7642595472647,24.5415594124505,30.3888901544254,10.6815880319826,6.62370285387679,20.9781361695431,28.5138890614581,26.2695227563585,23.8530704206685,.385381591971803,93.0949363418735,6.90506365812645,12.684721923096,24.5152084955518,37.3471695299945,25.4529000513577,70.2246050876801,95.3701123959166,3.32850071488274,1.30138688920068,65.6444334920283,17.6524186317165,16.6308757354053,.0722721408499121,14.4042495864611,52.5550635804591,32.8927523949029,10.7945805624977,2.95054371219123,.807059749949116,8.22053503473659,1.08283736938235,77.3138426748506,9.54818615939598,7.90498200448128,4.1501517918898,11.9628604346851,37.3528936434206,11.4272457602819,2.55337118190776,6.86237403358409,19.8724826266702,4.54464411392108,2.76065207984694,2.66347612568229,14.6645006975449,27.5047493530245,15.8534550891585,39.4463224054769,2.53097245479513,28.6682368359028,71.3317631640972,.323952420115139,.0671975608288368,5.79804625599262,.39984220274273,.629684606075194,9.630480278686,14.8723914976698,4.57495035404088,4.02784185505386,6.5243482505232,4.5925019557499,1.95926022506168,8.55949825821248,5.62253023890237,4.92263922599108,10.1180804899739,12.5066027454048,4.87015157897552,17.7141451034897,22.7461496995561,12.3197102225985,11.6581394063692,4.56144997137885,9.45874227515716,8.93449041321849,5.99073488057839,6.61643802765356,2.69528289001056,15.6256471426323,41.9826793568748,42.3916735004929,39.3553768464549,9.90253091981325,17.2958723992505,19.1785584739261,14.2676613605554,39.3553768464549,6.85208803809836,44.7493568645412,9.04317825090557
2021,C000000005,2,1,5,162152355,71568711,160780959,154627554,135775284,132907707,73227732,881035.200000004,89.1564753012824,.523907187293242,9.65237618715783,.667241324266513,20.3918700606907,11.2866218399336,17.305265685718,26.5910579400079,21.078352180937,3.34683229271275,44.0975327548812,45,50.9617242376776,49.0382757623224,21.9416666333729,45.5814492383049,15.2380305530363,1.00693709206796,.830480056359711,1.81491055292979,7.12886424261311,6.45766163131533,98.1694537833472,1.83054621665284,93.76120286324,.34284835282876,.122930036774723,5.77301874715651,89.3109440445943,1.39956954371895,1.43111721786016,.341549199379997,7.51681999444657,90.3470528776986,.311314967351225,1.64597419098496,3.1977461320316,4.49791183193358,89.3738415894757,5.28038719564776,1.64617094155171,.717914348026363,.124000410423894,.161331519900101,.400163296315136,.669121933009215,.655477521650952,.130222262003262,.12858493264027,.712784049355656,44.2023005669551,46.9852268584315,.889182881755923,1.54466326537295,6.37862642748455,31.0413564888781,31.744481102444,22.2944665106915,9.07211293521757,5.84758296276877,38.7475484922454,29.5506537766203,18.1346035420423,12.9743806619627,.592813527129195,95.0282309821117,4.97176901788828,8.96441882263326,27.9332151168686,41.6668521527515,21.4355139077466,78.4929402948531,94.8506689633115,4.33611790607989,.813213130608578,65.7292519395853,15.7036546066543,18.4797904728458,.0873029809145296,20.1166218946582,43.0701839604157,36.5124257603526,14.8879896869518,4.33512603684448,1.19427455543536,9.33319749725848,1.2850348834046,56.766094468365,9.75152529881513,10.602774349754,21.5945709996612,12.5891027412618,30.4246426764977,9.5925912406856,2.28069123390675,6.09939876833548,27.9974240377947,4.19141380694884,4.15882319200305,2.66591230256605,20.4211462174927,32.4291452058866,17.4963531339583,26.6984488272018,2.95490661546063,32.86827888764,67.13172111236,2.36059075197602,.425177056392159,8.46776727659472,.470136085663871,.741098837349835,9.45227333156076,15.5169079790191,3.99434386405937,5.63341471078775,2.59239563945759,3.45556065843224,1.55567909888569,5.24667037296657,5.12847163471997,5.17850668342559,9.0258876991129,16.0810712818158,4.67404703778009,10.5096363427785,19.3048849166206,11.7143095518683,12.2636540928384,6.22438391022766,13.3208881287349,13.7561661121946,6.99703818035813,5.9090387643789,5.22647811089645,17.4122401333525,42.1640591380564,40.4237007285911,25.4343559349892,12.1104815864023,20.8461843390152,25.1484109872473,16.4605671523461,25.4343559349892,3.05499424726141,58.9032089646037,12.6074408531456
2021,C000000006,2,1,6,104974530,46028244,104032818,99832788,86990508,85394124,49128276,576384.600000002,89.9283820226806,.187037132840139,8.97221105747611,.912369787003174,21.1786466426357,10.7828985941637,17.6690513562758,26.8115884872339,20.3420333751377,3.21578154455321,43.6275588812174,44,50.7401881199182,49.2598118800818,21.3278000252102,47.3366106548502,14.3164651469462,.906919544019211,.890274370634682,1.91290211022014,7.06434086729433,6.24468728082508,98.3985549923227,1.60144500767726,94.1653882946067,.30633337510847,.0793198796241507,5.44895845066066,90.3071107099288,1.25515777517256,1.08747554964711,.293166275090861,7.05708969016069,89.3321431810981,.348500763125964,1.51889016113066,2.84190475188875,5.95856114275648,87.8404456982703,5.26821560312031,2.34128309149277,.694103016456026,.157750685558188,.358488432930981,.321022645110912,.767194167431319,.666233728674079,.3655872137811,.304853199841198,.914822517332857,43.9924541695971,47.1225277217245,1.21982160815581,1.4960200345741,6.16917646594845,31.1630919044678,30.977508079942,23.8941422669409,9.0711214779548,4.89413627069454,35.1833973940001,31.1838531141879,20.7277731472876,12.3677062283758,.537270116148685,94.7657336787068,5.23426632129323,8.88646373309428,26.0183905426919,42.3989854320758,22.696160292138,79.6396288356893,95.8261578303908,3.37207009425653,.80177207535264,66.0926346212078,14.9676057647048,18.8327282212102,.107031392877166,18.2712822946505,45.6368815919378,35.8037447925088,13.6430024070473,3.88322073715332,1.03315047135272,8.99926184571746,1.30210441420292,61.9367566416919,10.1392049457781,9.91853977219918,16.7033942261278,12.7928854030833,32.8574193405101,9.57316860363662,2.27058565975957,4.8992172801198,27.0693533597942,4.27672177750704,3.55269795642532,2.7079506191641,19.6788824181699,32.386838652772,16.8417779653246,28.1159526049359,2.97654835879758,31.5354363886626,68.4645636113374,1.80503589847305,.219379557533061,7.58362265592521,.972460983584454,.7137560252132,9.52714014449276,15.167807103291,5.84094560735273,4.66623970517185,3.53282547387108,3.15389714722307,1.25419939101808,5.55049943259065,5.39713036932169,6.36874866574533,8.55355557802721,14.5689374276694,5.12381883349625,11.5893540705911,20.658731556262,12.395714850015,11.8319127233039,6.11568255116496,12.9209677598463,13.2837745870237,6.50529932753033,4.69856257426277,4.91386654271613,15.9124910431339,41.340396890356,42.7471120665102,26.4725050001124,13.1129351221376,19.0111013730646,25.4938313220522,15.9096271826333,26.4717613945989,2.50307582541671,59.1117465632216,11.9134162167628
2021,C000000007,2,2,7,197471813,85994381,195594333,187462638,162506927,160405795,92617921,1471746.1,91.0673362913843,.299916153501237,8.19802688250687,.434720672607626,21.8450431203877,11.4921727997333,18.2667185607535,27.7073703807871,18.1326272707214,2.55606786761705,42.2824174034258,43,50.8245746444836,49.1754253555164,23.0174227807667,45.1404489469972,15.1131110942719,.932051737906352,.907453499420018,1.89814463997389,6.86325827567514,6.12810902498878,98.9052041863795,1.09479581362051,93.9403389378016,.340848023438192,.0834283649536426,5.6353846738066,90.3922744183317,1.32691376038683,1.09952831328559,.257764879305047,6.92351862869084,91.7047427038421,.318370910633607,.949430919099508,2.34365308366185,4.6838023827629,87.3842913731436,3.35153736814543,1.93296735868514,1.72823115304742,2.12927547815184,.100474150870318,.319509693719561,.701141011351401,.770649047863007,.428317233163477,.18011483030664,.973491301552188,42.6359973295328,45.934971283008,3.10550712834815,2.53145137997812,5.79207287913295,31.044395734391,29.2812657655307,24.6592470817459,10.1386496877338,4.87644173059861,30.756116495565,39.1721012562437,19.9605099779717,9.81792403389705,.293348236322557,94.6130076739579,5.3869923260421,7.76420138866237,28.2540386677017,44.4213218169601,19.5604381266758,79.4099547039009,95.8232756783886,3.54793346559406,.628790856017311,67.9686429713068,15.4919378513259,16.4061191871528,.133299990214519,19.7423295454545,45.0572063310486,34.7086463851394,14.3833060922233,4.54364669763883,1.30719449394982,9.94649237785718,1.13836271476131,80.6915417584496,4.74937536830981,8.95055352479282,4.4701666336864,12.7320283399365,34.6632590006456,8.16493502458514,2.32997821686703,5.73265778387404,24.8359936065987,4.24937947414389,4.61622906696156,2.67553948638756,19.1731213816293,31.0540930238446,17.7491907392725,29.4659512107553,2.55764364449835,30.007349348452,69.992650651548,.796546481364447,.289946957475119,11.94375513616,.588374257717617,.888618774267409,9.07295719647945,16.3795801422678,5.99620807530544,4.55192493685173,3.07250894979031,1.7057603737812,1.11052107668047,4.94020348784383,4.5910960439201,5.33211647145052,9.4899073825422,15.2430122985161,4.00696195758617,11.4597957220384,19.4151519196513,11.480508899762,9.75187914551237,6.79794985569819,12.679916963172,15.0961091446378,7.77192950154889,5.54675884797908,3.90513792147147,19.1768489585032,41.1455920951058,39.677558946391,25.152590145796,11.7977471374836,26.3797722908813,22.8413769153269,13.8285135105122,25.1524885772377,4.46391255100619,60.5457889731729,9.83780989858324
2021,C000000008,2,2,8,7740012,2675148,7651749,7271649,6111252,5835228,3253614,105571.2,86.7727496027379,1.51659444134929,9.7812931396469,1.92936281626593,27.4204970005779,17.201027753133,21.5516142073033,22.0242504157951,10.3396631856549,1.46294743753578,35.4877539890767,33,50.5898440467534,49.4101559532466,33.2823498927548,40.9942850562137,9.44261303928484,.717966804381937,3.38757971410886,1.85195848388443,5.43639425914463,4.88685275022673,96.4137167601358,3.58628323986423,89.3911955823279,.887245586966905,.112709741489212,9.60884908921595,85.9590947514553,1.13087342876975,1.8222491014178,.487949033379837,10.5998336849774,58.8974715862073,.336434499730038,2.89957701501203,5.41062644646486,32.4558904525858,33.6933725116735,7.18260525109138,3.77105089657081,34.3003112019123,3.43841485086998,1.91414951257695,.67314031760502,3.0786469906748,5.84310756950493,1.21170683531803,.749923352624054,4.14357070957834,22.9552274441496,24.7334320923342,23.4533635036655,23.2935584170343,5.56441854281637,27.6109209658681,16.440324049361,28.6455553113323,12.9109492259867,14.3922504474519,11.3566426978993,36.396677866047,29.1872075862719,23.0053066222878,.0541652274939555,84.7752875142285,15.2247124857715,15.6380506798129,25.5283072188903,43.6367632744058,15.1968788268911,60.3694196516183,92.88278242184,5.69035545390169,1.42686212425828,47.1720478220254,23.1534904897597,29.3879377340273,.286523954187567,15.5052893472357,48.7610256911151,33.4874420396613,12.5229602980158,4.00167131977285,1.22690065143487,7.66080706040679,1.89661263100051,73.9710326961573,10.9918750245319,8.27020449817482,4.87027515013542,13.3107913075749,30.8028534905777,6.24029249652935,3.56961224966668,15.2907783871455,13.403227358322,7.81376712987781,5.01113356150262,4.55754401880335,26.6970891334751,26.1603433523588,16.1023734334892,26.7685636036878,4.271630476989,34.4301444486039,65.5698555513961,.0806784736923633,.0529250787421903,14.6479836835855,1.003640212733,.440827180255073,5.16987659420664,20.2038260959364,7.29204316621056,4.69226002994785,2.50748696235865,2.34032116486807,.788067331027005,3.49434605256364,5.45321939381422,4.00875200082615,9.10763153818351,15.8665513502349,2.84956369081427,6.7370866206669,12.1958930093191,9.06445006460126,6.95700580036836,4.4712318223053,11.1684580916513,21.0077796409819,13.4350001374495,14.9630948126563,1.59098328264866,33.0352937482337,41.0752975162496,25.8894087355167,19.0597286586547,18.7596008623027,35.5874114138924,14.765642144397,11.8276169207534,19.0597286586547,9.3962590522416,52.570126634567,18.9738856545368
2021,C000000009,2,2,9,103293070,42978870,102341290,98070025,85177640,83184325,49925675,715212.500000004,89.3599054692393,.681352560633152,9.38407655404774,.574665416079864,22.351448212353,11.4997873269311,18.3805682792854,26.9811233349383,18.1493652796826,2.63770756680952,42.1022161955777,42,50.6218713414172,49.3781286585828,22.0579237734994,48.3845664432572,14.1218613001909,.849769472794304,.822402537978159,1.73841045172874,6.1326337624306,5.89243225812075,98.0441316227966,1.95586837720339,94.6031200207003,.250241730106634,.0720083345817048,5.07462991461139,91.0889808147354,1.19639786868223,1.01135454437124,.225048090836355,6.4782186813748,90.3311209936437,.347432787548009,1.13256069896458,1.99222873570963,6.19665678413404,84.1684868971481,3.34660370260148,2.18174977960705,5.91719963389503,.552386139670169,.454823657568322,.501288667029777,.725752564700069,.722383500569933,.273876838245616,.114548180424614,1.04090043853985,40.3437006923427,45.7476795570804,2.25572881279795,6.16721226788552,5.48567866989348,27.5461869610397,30.3285380764092,27.3150834671597,9.25527320818882,5.5549182872026,38.1004433108642,38.1378919455072,15.253739802838,8.03998569529632,.467939245494356,94.2498954158401,5.75010458415989,6.20795519719308,22.7718363078169,43.6031173037347,27.4170911912554,82.7399025680472,94.1030230289248,4.9956132039053,.90136376716992,74.4898923105989,10.4609187336374,14.9773285471377,.071860408625948,16.5731989269576,48.3483980914386,34.813418326738,12.4975960492385,3.38321852859964,.957369003985294,9.06430889560801,.857261419187677,80.1396043979771,4.91820423806295,8.75850598328661,5.32642396148565,12.2366503697449,35.8162306445682,9.11577850712933,1.94099061678628,7.73706573697041,24.583951844639,3.44567541434583,2.8995696523172,2.22408721349875,16.7417956740672,29.6532035939357,19.1996037001604,31.9589945423656,2.44640248947116,28.9643815564772,71.0356184435228,1.00980765153649,.25499313144925,10.301374000575,1.14688824156388,.632836028961179,9.64065717364219,17.0752462077758,5.22532621985752,3.83535227097812,3.08460370059508,2.71460227751268,1.19335623818333,5.60404039230606,4.51407544660101,5.21283794576604,11.5365514357159,12.7058024006529,4.31164923632752,13.7142682046603,20.9380830462079,12.0846327745169,10.5445396233096,5.87029647686881,10.6509349167223,12.6171199389887,6.00665268490651,7.57347233381906,3.90052993277531,13.1980688715179,39.2683033801496,47.5336277483325,30.4709350449443,10.0242510491846,22.6475756211609,23.2876871469439,13.5695511377663,30.4709350449443,2.36237166548074,58.4072724104381,8.75942087913684
2021,C000000010,2,2,10,206956890,90067761,205114707,196992999,171460800,167963733,93263562,885975.300000018,89.572112934837,.488913747174648,9.37348826966367,.565485048324692,21.4060994598248,11.0876106719999,17.2468870289448,27.4040081642717,19.9837445149153,2.87165016004347,43.3182866755434,44,50.9637354910001,49.0362645089999,21.4257502838425,46.1594896798346,15.211596303352,.865311799184649,.863286361943385,1.90841197843584,7.04750888097968,6.5186447124273,98.2896109090843,1.71038909091573,93.6039673590145,.370920290166589,.0794750458276703,5.94563730499128,89.9311288996276,1.20788975332947,1.18132455616279,.279320371868669,7.40033641901142,90.583599311425,.270863869444711,1.27833865289517,4.77454646739999,3.09265169883518,90.0112053054884,5.75114358955158,1.24463821109627,.510859648754312,.236708653838251,.264014165990117,.295885817297814,.517526211921824,.383920980222225,.103560036054235,.0631953659166935,.617342013868278,39.5233494305106,52.2463598705407,1.05331794238623,1.19514235408432,5.98183040247814,29.8091067235478,31.5203683146959,23.0903852489461,9.8841881947082,5.69595151810202,40.2153818390134,32.375474505245,17.3423929123763,9.16757773072654,.899173012638784,94.7726476284805,5.22735237151952,6.80469958220807,26.126999515269,46.1088273497386,20.9594735527843,82.1912777802259,95.2703714662488,4.06945312014845,.660175413602773,66.8422355869108,13.5607055772161,19.4805957871853,.11646304868785,20.0825379836367,43.0356800394517,35.9888950785838,15.0289951689939,4.65721774230372,1.28921197066693,9.58187300859357,1.05612153896192,70.3496973067117,6.10695512585116,9.26209986255521,13.22512616592,12.0686728395062,32.9403659611993,8.00231481481481,2.42294973544974,6.06294091710758,26.9722222222222,4.38436948853616,4.50738536155203,2.63877865961199,21.2341035779282,32.9159690079707,17.9908311388546,24.782380089969,3.07671618527757,30.019475005725,69.980524994275,2.70791703989527,.283721288418902,11.8492142946891,.672419453552799,.967084277382144,8.64600094843974,17.2992975871531,5.3988108024854,4.91526866379433,2.14229838562587,1.36875255855805,1.13974894719136,3.87502482561274,5.14467759128732,6.37542000883589,8.88290822426952,14.3627822520175,3.96865285079097,9.05362132727804,18.3466619635249,11.0503254537338,10.4988453419607,6.9763391553084,13.46314739389,16.4489442732819,8.25169891809368,5.91041617292864,6.55821551634814,18.2836674353847,42.0760841966547,39.6402483679606,20.3924183255548,14.4759480639494,23.7992270793774,26.1222446717317,15.2101618593868,20.3922116978547,2.39716450032222,64.080833627178,13.1297901746451
