Year,Area_Code,Country,Region,County,District,Residents,Households,Residents_1_plus,Residents_5_plus,Residents_16_plus,Household_Res_16_plus,Employed_Res_16_plus,Density,pct_Same_as_Census,pct_Student_accommodation,pct_Elsewhere_in_UK,pct_Outside_UK,pct_Age_0_to_19,pct_Age_20_to_29,pct_Age_30_to_44,pct_Age_45_to_64,pct_Age_65_to_84,pct_Age_85_and_over,mean_age,median_age,pct_Females,pct_Males,pct_Single,pct_Married_opposite_sex_couple,pct_Cohabiting_opposite_sex_couple,pct_Same_sex_couple,pct_Legal_couple_living_apart,pct_Separated,pct_Divorced,pct_Widowed,pct_Household_resident,pct_Communal_resident,pct_Sex_at_Birth,pct_Transexual,pct_Other_gender_identity,pct_Gender_identity_not_stated,pct_Heterosexual,pct_Homosexual,pct_Bisexual,pct_Other_orientation,pct_Orientation_not_stated,pct_CoB_United_Kingdom,pct_CoB_Ireland,pct_CoB_EU_Member_pre_2001,pct_CoB_EU_Member_post_2001,pct_CoB_Other,pct_White_British_and_Irish,pct_White_other,pct_Mixed,pct_Indian,pct_Pakistani,pct_Bangladeshi,pct_Chinese,pct_Asian_Other,pct_Black_African,pct_Black_Caribbean,pct_Black_Other,pct_Other_ethnicity,pct_No_Religion,pct_Christian,pct_Muslim,pct_Other_religion,pct_Religion_not_stated,pct_Lone_Person,pct_Couple_no_kids,pct_Couple_with_kids,pct_Lone_parent_family,pct_Other_household_type,pct_Detached,pct_Semi_detached,pct_Terraced,pct_Flat,pct_Caravan_or_other,pct_One_to_Four_person_household,pct_Five_plus_person_household,pct_Bedrooms_one,pct_Bedrooms_two,pct_Bedrooms_three,pct_Bedrooms_four_or_more,pct_Crowded_housing,pct_Second_address_none,pct_Second_address_in_UK,pct_Second_address_outside_UK,pct_Owned,pct_Social_rented,pct_Private_rented,pct_Living_rent_free,pct_Disabled,pct_Very_good_health,pct_Good_health,pct_Fair_health,pct_Bad_health,pct_Very_bad_health,pct_Provides_unpaid_care,pct_No_central_heating,pct_Mains_gas,pct_Electricity,pct_Renewables_plus,pct_Other_heating_source,pct_Employee_Part_time,pct_Employee_Full_time,pct_Self_employed,pct_Unemployed,pct_Student,pct_Retired,pct_Looking_after_home_or_family,pct_Longterm_sick_or_disabled,pct_Economically_inactive_Other,pct_No_qualifications,pct_GCSE,pct_A_level,pct_Degree_plus,pct_Other_qualifications,pct_Work_part_time,pct_Work_full_time,pct_Agriculture_forestry_and_fishing,pct_Mining_and_quarrying,pct_Manufacturing,pct_Electricity_gas_air_conditioning,pct_Water_and_waste,pct_Construction,pct_Wholesale_retail_and_vehicle_repair,pct_Transport_and_storage,pct_Accommodation_and_food_service,pct_Information_and_communication,pct_Financial_and_insurance,pct_Real_estate,pct_Scientific_and_technical,pct_Administrative_and_support,pct_Public_administration_and_defence,pct_Education,pct_Human_health_and_social_work,pct_Other_industry,pct_Higher_manager_prof,pct_Lower_manager_prof,pct_Intermediate,pct_Small_employer_self_employed,pct_Lower_supervisory_technical,pct_Semi_routine,pct_Routine,pct_Long_unemployed_never_worked,pct_Full_time_student,pct_UK_Veteran,pct_Cars_0,pct_Cars_1,pct_Cars_2_or_more,pct_Works_mainly_from_home,pct_Less_than_2km,pct_Between_2_and_10_km,pct_Over_10_km,pct_No_fixed_UK_mainland_location,pct_Work_from_home,pct_Public_transport,pct_Private_transport,pct_Other_transport
2021,E06000055,2,1,1,1,185225,74950,183062,174062,148118,145851,90865,388.8,89.3506025281052,.257836142946106,9.47820956834296,.913351760605696,24.401423087928,11.8138972418224,21.495322057323,25.5405412700898,14.4430467902241,2.30576955261268,39.549188027728,39,50.8036172222972,49.1963827777028,25.3093910909078,44.8718212422267,13.4212312565563,.872808551192656,1.46108014343405,2.07334882859905,6.660907364365,5.32941152271839,98.7264138210285,1.27358617897152,93.6164035810254,.527971697476268,.0776428966876865,5.77798182481062,90.0423986281208,1.20174455501695,1.1828407080841,.318664848296628,7.25435126048151,78.5965707869051,.626241686101753,2.67664334456249,6.63168351040857,11.4688606720221,65.0979354727249,10.5801623979614,4.63546840582214,5.43882002332311,2.85978058998834,2.42193236297672,.408154450827107,1.43070012525375,2.94130350278582,1.74221483177126,.633287262989677,1.81024057357578,34.1438790660008,47.605884734782,7.05034417600216,5.41719530300985,5.78269672020516,28.6171745743716,24.9706463147782,27.6418316699578,11.291829001441,7.47851843945135,27.7691794529686,33.0126751167445,19.9346230820547,18.4069379586391,.876584389593062,92.1614409606404,7.83855903935957,11.9733155436958,21.8132088058706,40.5056704469646,25.707805203469,72.6594708542915,95.8180591172898,3.11621001484681,1.06573086786341,64.5652376949659,16.2777355268249,19.1009886722972,.0560381059120202,15.5092455122149,48.8157646106087,34.9693615872587,11.8461330813875,3.43204211094615,.936698609798893,8.23384770943687,1.23013702285493,72.6434603941242,10.2493629171058,8.61095915998452,7.26608050593054,11.7008061140442,38.3059452598604,9.68349559135284,2.81397264343294,6.45296317800672,19.7545200448291,4.67735184109966,3.37501181490433,3.23593351246979,16.7521840694581,29.4400410483533,16.187094073644,34.7094883808855,2.91119242765903,27.3185494965058,72.6814505034942,.610776070783994,.0506228815424572,7.04868600607475,.619580050182683,.574459655764405,9.07029977549852,16.8629220407624,6.02522340097724,4.34916582295197,4.32935686930493,2.80846942818154,1.60232425056125,6.27723731126469,5.10960954351367,5.8711537615002,10.7793722762689,14.1501958885416,3.86054496632478,13.8521884135268,21.2447931083371,12.0050499253988,10.4934479243321,5.27811721497964,10.5501583165115,12.978578324478,7.36019875642211,6.23746801601393,3.18394793340445,18.1863059024442,40.2390863485964,41.5746077489593,31.4403944356401,11.781343546399,22.7383782356049,20.4635499207607,13.5763338615954,31.4400484234854,4.7785175810268,52.4393330765421,11.3421009189457
2021,E06000056,2,1,1,2,294252,120755,290943,276447,236760,234297,151077,411.2,90.1613030731106,.21928693936613,8.96911078802377,.650299199499558,23.4364539117964,10.8556980265148,20.8947463220176,26.8192801383853,15.8517728062097,2.14204879507631,40.5853947820058,40,50.6786699835515,49.3213300164485,21.417687806502,48.5695506131107,15.2310955752741,.810082928932082,.790449728336257,1.88393363978199,6.18275095285044,5.1144487552124,99.1612631349999,.838736865000068,95.007180266937,.261868558878189,.06166582192938,4.66928535225545,91.5462916033114,1.11716506166582,.97355972292617,.215408008109478,6.14757560398716,88.9575368303003,.753428149054392,1.47015343834429,3.19144959304005,5.62743198926101,84.7222269423044,5.52215625435428,3.01953094466969,1.59183826053267,.445877838987803,.194391862729438,.464909210164112,.810532504562431,1.33967259244658,.729989022976982,.315377008064544,.843497558207109,42.820779467939,47.8851460652774,1.34748446909452,2.51892935307152,5.42766064461754,25.8140382258438,29.0552850375965,29.9314319785352,9.84712974924641,5.35211500877803,29.278290754006,34.4275599354064,23.4383669413275,12.0864560473686,.769326321891433,94.1119475292539,5.88805247074607,7.89360363046143,23.7528570008944,41.51180893703,26.8417304316142,78.1773011469504,96.0914454277286,3.00252844500632,.906026127265065,72.9044172449774,13.3138446759528,13.7196283352932,.0621097437766037,14.9640444245069,50.3683917186629,34.4894852031592,11.3277055041257,2.99641123934587,.818006334706306,8.51917365715671,.981325825017598,77.9255517369881,6.81710902240073,8.4601051716285,5.81590824396505,11.9589457678662,39.9117249535394,10.5727318803852,2.17266430140226,5.3531001858422,21.4309849636763,3.84186517992904,2.60474742355128,2.15323534380808,15.0355424714583,31.0911095248755,18.2071220101453,33.2211235898107,2.4451024037101,26.75836322959,73.24163677041,.667884612838741,.0509683995922528,7.71608615645313,.384579742377907,.632140540397421,11.3110131458755,15.6817188927281,5.22062035823504,3.94442458662642,4.79698690707865,3.00978328501264,1.80441373101924,6.33927744019487,5.55158399195096,6.41870871228669,10.3419516263553,11.2527635463415,4.87509432463561,15.1844092652351,23.1035327510179,13.3550997651591,11.7564074405717,5.65603406038284,10.0567673047357,10.3756610180946,5.32362432208687,5.18846407271621,3.63154093402996,11.2698333830203,38.6076054191924,50.1225611977873,34.5208072704647,8.63003633908537,14.7275892425717,26.6625627991024,15.4590043487758,34.5208072704647,3.42871515849534,54.4530272642427,7.5974503067972
2021,E06000032,2,1,1,3,225262,78942,222128,209302,172695,170400,98721,5196,89.7329467694302,.200785132896348,8.37535114888713,1.69091694878629,28.6365593689098,14.2492486493445,23.0985390280608,22.3110081194703,10.1042790363179,1.60036579789666,35.4905952703333,33,49.9143219895056,50.0856780104944,31.2353286384976,42.3755868544601,9.56807511737089,.54518779342723,3.25176056338028,2.27523474178404,5.95598591549296,4.79284037558685,98.9785227867994,1.02147721320063,89.7769516728625,1.00580203592398,.0526931406269905,9.16455315058657,87.8643643817531,.82224461198161,1.01506676394631,.436021262550811,9.86230297976815,61.5635612971965,1.46811391534039,2.56864442520699,9.20334731748463,25.1963330447715,33.7839217618673,11.4072120784335,4.2706016576327,5.36977106556395,18.264590852389,9.15826530113957,.399980467102605,3.79781675478667,5.22682577099453,3.64732465895117,1.21858643972991,3.45510319140908,17.5708070673888,37.8660214862825,32.9357187250289,5.54692355500311,6.08052916629672,26.6886242715987,16.9293134025842,29.6883709146187,13.3151760831011,13.3785153280973,12.8676750019001,40.2586709229561,21.9857616984622,24.7270147703377,.160877606343898,83.8852292880669,16.1147707119331,15.283759817583,24.7276412465163,44.0043070686597,15.9842918672409,57.9896123638206,96.6532304605304,2.08468361285969,1.2620859266099,54.4755510514315,16.3706612617178,28.9929060045604,.160881682290347,13.7316268683882,48.6786438842054,34.5621301512468,12.0185029809865,3.62335246669419,1.1173705168671,7.69175640939886,1.84061514295486,75.1219265020712,11.4528571971472,8.16179171786524,3.42280943996149,12.1271606010597,32.3344624916761,9.70439213642549,4.23926575754944,10.7814354787342,14.0322533947132,8.40325429224934,3.89125336576044,4.48652248183213,22.8595583040915,28.918690430694,14.378857890653,29.8474794149324,3.99541395962895,31.4218859209287,68.5781140790713,.113461382607991,.0425480184779966,7.4732555312424,.275549072047978,.486263068319961,9.62091741632223,17.2339735797066,10.8730448172461,5.55960774779156,3.62468595510171,1.98354809952184,1.42434557095389,4.10385768700867,6.88062241672745,4.09474025447767,9.14985006888727,14.0509765783289,3.00875273522976,7.71636035159643,15.2752203268133,10.6955494562763,10.9491713858875,5.20214478453717,11.6121784849853,14.9266349349732,13.1443328816778,10.478407393253,1.8014105548414,24.9809982265011,42.9782112997213,32.0407904737776,21.4736479573748,14.0294364927422,24.6857304930055,21.2234478986234,18.5877371582541,21.4736479573748,11.5243970381175,55.3316923450937,11.6702626594139
2021,E07000008,2,1,2,4,145674,52472,144450,139327,124765,105695,70596,3579.2,76.4382139148494,3.32779508480443,15.9453097957771,4.28868120456906,21.4331804827151,25.111205689338,22.7896153106895,19.2612372662621,9.73667591092562,1.66808534006974,35.6198756143771,31,49.9011491412332,50.0988508587668,36.799280949903,35.5589195326174,13.9098349023133,1.29429017455887,2.05970008042008,1.40214768910544,5.53668574672407,3.43914092435782,86.756730782432,13.243269217568,89.730210637684,.513769997755763,.47289282164727,9.28312654291302,80.5647281354193,2.74028597076173,3.82229417799436,.962586560656579,11.910105155168,62.0472830116148,.761278453554463,9.55201955023477,5.49163897965348,22.1477800049425,54.2855966061205,20.2438321182915,5.08670044071008,4.06112278100416,1.02969644548787,1.97289838955476,4.36728585746255,3.41447341323778,1.72920356412263,.438650685777833,.276645111687741,3.09389458654255,44.7306277115712,35.2401285078807,5.0744137514416,5.1279587017409,9.82687132736559,31.7483610306449,24.0471108400671,22.0003049245312,8.09384052447019,14.1103826802866,10.8629364232352,26.3816892819027,27.5918585150175,35.0129592925751,.150556487269401,92.6857622015132,7.31423779848684,18.4079127915841,27.6928647659704,31.3767342582711,22.5224881841744,65.3091172434822,80.4219038531505,14.1275322125583,5.45056393429119,45.7426535045928,22.6588405686626,31.4346152380226,.163890688722034,14.7129892774277,55.050626394371,32.1311137806762,9.58091642354556,2.5501973571306,.687146044276643,6.25435127434022,1.58370178380851,75.0628906845556,11.6214361945419,6.9389388626315,4.79303247446257,8.75726365567266,36.5278724001122,7.09413697751773,1.94445557648379,25.7508115256683,11.7340600328618,3.37754979361199,2.51993748246704,2.29391255560454,9.58361720033663,14.2804472408127,18.1829840099387,55.837775017032,2.11517653187993,26.5230385699514,73.4769614300486,.250697562426526,.0651530388227129,5.4572751866068,.222370154242738,.300270526748155,3.49560216987947,8.60586660623486,2.33984391598091,5.17400110476892,10.0817245726102,1.50418537455915,.971630100703936,14.2019460929422,3.7717943996714,2.80724615101341,21.4509298471736,15.1140886364602,4.18537455915471,23.3035699972748,17.1718952886296,6.81858258123467,6.0306824193264,3.04980683220852,6.23827768070406,7.33075776278033,4.66728651352175,25.3891409243199,1.81864815690549,34.3656495969202,46.5990737740847,19.0352766289951,45.4871242811411,15.1888155471826,22.6805291934616,8.95351143091872,7.69001954729596,45.4884129412431,5.42382004646156,21.7972689670803,27.290498045215
2021,E07000009,2,1,2,5,87762,37204,86968,83243,71429,70747,44695,134.8,90.4815564345506,.223070554686781,8.57211848036059,.723254530401987,22.5188578200132,9.54513342904674,19.5916227980219,27.5848317039265,17.9713315557986,2.78822269319295,42.3638818623094,43,50.9468790592739,49.0531209407261,19.4651363308692,50.7017965426096,14.3271092767184,.86646783609199,.870708298585099,1.79230214708751,6.31122167724426,5.66525789079396,99.1317426676694,.868257332330621,94.4533885847881,.251991432291302,.0923968585068108,5.20222312441377,90.4912570524577,1.06259362443825,1.19699281804309,.328998026011844,6.92015847904913,88.1903850317346,.53669709089666,2.05904807484133,3.44124249364737,5.77262730888,87.2360789854495,7.23653475838337,2.14555108644873,.611875163793398,.167496553217187,.134453015507674,.391964723174914,.617572325467452,.524138874012967,.135592447842485,.14356847418616,.655173592516208,42.9360892403405,48.5090527899001,.62896664881556,1.59064753939587,6.33524378154803,27.6612903225806,31.255376344086,27.9462365591398,8.31720430107527,4.81989247311828,41.9927964734975,32.10945059671,16.9390388130309,7.77873346951941,1.17998064724223,94.640217186786,5.35978281321399,7.31182795698925,25.5698924731183,38.5779569892473,28.5403225806452,80.6112574592764,95.7065700417037,3.38073425856293,.91269569973337,69.5446481371969,13.9777431320897,16.4507284554594,.0268802752540186,16.1413823750598,48.338688726328,35.1290991545316,12.3960256147307,3.25767416421686,.878512340192794,8.62054467042274,.846660395108184,61.7605160596694,8.19782287326972,9.2836984276307,19.911302244322,12.444525332848,38.3835696985818,10.6721359671842,1.83258900446597,4.68997186016884,23.4582592504445,3.89617662294026,2.59978440129359,2.02298786207283,16.5535006789959,29.4194234834591,16.4303014181915,35.0095899424603,2.58718447689314,28.099339970914,71.900660029086,2.90010741138561,.143215180809166,8.69137128535625,.364751163623344,.718313641245972,9.60436806301468,12.8692266380236,3.91156462585034,3.32080200501253,6.00608664518439,1.8483709273183,1.42991407089151,9.36493018259936,4.93421052631579,4.30988184747583,12.4462943071966,11.8242033655567,5.31238811313999,15.787484250315,22.5143497130057,12.0453590928181,12.2721545569089,5.63628727425452,10.7755844883102,11.2977740445191,5.20369592608148,4.46731065378692,4.24897450615296,12.0259118888262,39.058678063597,48.9154100475768,34.9166573442219,7.71898422642354,15.0732744154827,28.4953574225305,13.7957265913413,34.9166573442219,2.98691128761606,54.5497259201253,7.54670544803669
2021,E07000010,2,1,2,6,102462,44081,101492,97290,84835,83445,47110,187.5,90.723406770977,.118235920072518,8.72679620068577,.431561108264691,21.041587366654,11.0112337617974,17.9974428795909,27.110356337657,19.8820991811359,2.95728047316488,43.3150980411295,44,51.0091546134177,48.9908453865823,21.0929354664749,44.4544310623764,16.7631373958895,.927557073521481,.847264665348433,2.01569896338906,7.02258972976212,6.87638564323806,98.6287599305108,1.37124006948918,93.1346661637118,.521029800075443,.0671916258015843,6.27711241041117,90.0143813655224,1.10099962278386,1.04323840060355,.304130516786118,7.53725009430404,87.5367212890758,.328905632386957,1.18288909926704,8.08600345497311,2.86548052429705,86.3372405110237,9.58218248894701,1.3780853202682,.377704687637247,.0829583939254936,.0702706395604181,.239115370726423,.432359629517573,.444071402777642,.217643786416295,.13273343028079,.705634338919199,39.9154783864765,52.073512331762,.665632106501137,1.15753618520579,6.18784099005456,29.006646553093,31.0437129959395,23.0587754916861,10.0855204954291,6.80534446385228,45.7203783943196,29.9153830448493,14.328168598716,8.95623964973571,1.07983031237948,94.2562892725087,5.74371072749132,8.80838418437946,30.2860513122973,41.9799015493501,18.9256629539732,78.1548442710342,96.7246713447781,2.70829470150201,.567033953719879,67.3456888142821,12.6602091509199,19.9510015198603,.0431005149377311,20.3353438347875,40.2724912650544,37.4841404618298,15.8653939997267,4.94232007963928,1.43565419374988,9.57549593997328,1.10927114760792,68.0466392940589,7.9667899190164,8.51121747612458,14.3660821631922,11.2984027818707,34.7757411445748,8.52006836800849,2.38934402074615,4.13154947839925,26.3157894736842,4.84469853244534,4.63487947191607,3.08952672835504,25.802763108261,35.3934835910977,16.3169558657111,19.0399849113542,3.44681252357601,27.1482550734482,72.8517449265518,2.74882723780009,.0636793954702723,13.7101738447496,.556133387107045,1.09316295557301,10.9040351510263,17.1297573815033,6.07501432786398,3.50873469041201,2.39222262316656,1.82335335696546,1.10377618815139,4.36628388274501,5.95402347647046,5.4085033219418,7.40166840016132,12.0630001485853,3.69765023030715,7.69403055450773,16.434835910977,11.4709072048284,11.5039136175028,7.21072236891739,13.8520841192003,19.0741701244813,8.79149377593361,3.96784232365145,5.23387400980762,15.9449220788059,41.5307488147358,42.5243291064583,20.0891625092878,15.3486890988218,16.6118246470651,31.1346990765312,16.8156246682942,20.0870303544895,2.07386966673742,65.9987263850562,11.8403735937168
2021,E07000011,2,1,2,7,180833,76878,179080,171172,148261,145819,91392,199.6,89.6325664507483,.209962028143846,9.451641724369,.705829796738888,21.8474708429418,10.5938694139832,19.8229285907837,27.5301248126704,17.8509215787116,2.35468476090936,42.0976707662361,42,50.4050698710965,49.5949301289035,20.5837373730447,49.1602603227289,14.5564021149507,.809908173831942,.885344159540252,1.84543852310056,6.55401559467559,5.6048937381274,98.64183330384,1.35816669615997,94.9151170555027,.290025157996263,.0809372533943061,4.71392053310671,91.1406236299499,1.26128921294204,1.1297644019668,.264398594370738,6.20392416077053,87.6107369189422,.465620403242753,1.78008560337105,3.70007852505613,6.44347854938784,85.9051495310565,6.50990975048664,2.24351884622191,.983786055565387,.697332330560963,.230600778623253,.37991063528579,.885352150061936,.97659706246682,.267098743585206,.219540789240842,.701203326844806,43.7566359936294,47.3190585737038,1.42839762873828,1.70821536011325,5.78769244381525,28.0502081165453,31.0470863683663,26.8145161290323,8.94380853277836,5.14438085327784,39.7356851114753,30.2401207107365,18.028564738937,11.2216759020786,.773953536772549,94.790514965075,5.20948503492501,8.01248699271592,21.6129032258065,39.5681581685744,30.8064516129032,80.5580124869927,95.8978499380641,3.28315784816847,.818992213767475,70.3355879292404,12.8590010405827,16.775494276795,.0299167533818939,16.3560652981773,47.8767702797609,35.7064252653,12.1802989498598,3.36498316125928,.871522343819988,8.26712312761433,1.02365994198827,73.5643396938125,7.2137459190177,8.50795385075636,9.69030059442515,11.7367345424623,39.6759768246538,8.98820323618484,2.00389853029455,4.59325109098145,23.6076918407403,3.77172688704379,2.7680914063712,2.85442564126776,15.6440331577421,30.7700609061048,17.5501311875679,33.449794618949,2.58598012963625,26.448993883424,73.551006116576,1.20895832649533,.0645507160753165,10.0742880274833,.392774696119298,1.13674905088566,8.93097449699675,14.4090327239308,3.87851336418639,3.85334952571635,5.32926335598079,2.5360772858065,1.5218651874706,7.16403540442665,5.06559009201212,7.41129746939311,9.35875975098741,13.2460257546416,4.417894771392,15.8511004242518,22.730859767572,13.3804574365477,10.3182900425601,5.68389529276074,10.8356209657294,11.2753859747337,5.49436466771437,4.43002542813012,5.5065054194967,13.0593132154006,40.1430801248699,46.7976066597294,34.9049687606001,10.9026052893611,14.4959569323019,26.3450449168955,13.3514241008414,34.9045868347339,2.72233893557423,52.1511729691877,10.2219012605042
2021,E06000031,2,1,2,8,215673,84533,212972,201509,167574,165384,100968,628.1,89.2267528125763,.179835846965798,9.50594444340101,1.08746689705689,26.8627650991775,12.5212125708245,23.1089514730566,23.3240909891781,12.3028274154511,1.88015245231229,37.3193540310466,36,50.5705396595772,49.4294603404228,26.6095873845112,41.6370386494461,14.5842403134523,.796933197890969,1.89921636917719,2.27289217820345,7.31570163982005,4.88439026749867,98.9766820759397,1.02331792406026,91.9778245898802,.852165921717699,.0710138268098083,7.09899566159226,89.1802378664821,1.12726990624981,1.17381678432683,.423695941470285,8.094979501471,71.7671714314858,.365359471063344,2.7698698986452,12.3675108263244,12.7300883724812,60.0593499327677,15.324801780498,3.53178467102518,3.32405990633839,7.86943014791116,.204942736588306,.459034636249826,2.42407381647888,2.88635415217694,.657949645291417,.51328418417026,2.74493439050401,32.4871448906446,46.2746843601193,12.166103313813,3.22803503451985,5.84403240090322,27.8187216826565,22.9969361077922,26.4618551334982,12.6246554599979,10.0978316160553,27.8636745413034,32.7931103829274,21.8790294914412,16.8301136834136,.634071900914436,90.3208252496096,9.67917475039038,11.3659754178841,25.0328274165119,41.9977996758662,21.6033974897377,69.2084747968249,96.4293166043037,2.65169956369133,.918983832004934,56.8523535187442,18.6436066388274,24.3833769060604,.120662936368046,16.3117311856375,46.1578408052932,35.8774626402007,12.8574276798672,3.97917217268736,1.12809670195157,8.06117840890481,1.21136124353803,76.6564536926408,7.88449481267671,8.27014302106869,5.97754723007583,12.5317770059794,38.1377779369115,8.19637891319656,3.18426486209078,6.2796137825677,17.2902717605356,5.99138291143017,4.44758733455071,3.94094549273754,22.3610008772296,32.3100976887685,15.3527119524028,26.2309560609406,3.74523342065846,27.9019095158862,72.0980904841138,.709128544404718,.0604145826936981,9.77428715744436,.288207271538789,.841842545731858,6.95560023373511,19.999207677604,7.69246006199923,4.35579237191613,4.1993086987095,3.98340084580416,1.18749319097941,4.19633748972457,6.13950816587269,5.31252166506551,7.66373837514485,13.2614961027642,3.37925501886718,9.98609561206161,17.3220029479689,11.9709022336534,9.11125300615254,5.80045711421291,12.0264004344375,18.5202866810286,9.2467163564536,6.0158856140309,3.99408019191636,22.652691848154,43.4800610412502,33.8672471105959,24.5095029167368,13.2119759530153,32.9833909417742,15.4760371995365,13.8190929889372,24.5097456619919,6.92694715157277,55.9949687029554,12.5683384834799
2021,E07000012,2,1,2,9,162119,66995,160527,153347,130361,129065,82266,179.8,89.8496826079102,.323933045531281,8.95924050159786,.867143844960661,23.7365606321361,9.01200984474176,20.3710900152359,27.2624092476421,16.9013736992419,2.71655656100224,41.6215364307039,42,50.9267883468316,49.0732116531684,20.1712315499942,52.774183550924,12.6168984620153,.840661682098167,.912718397706582,1.72548715763375,5.73819393328943,5.22062526633867,99.1820772523717,.817922747628271,94.3234556347374,.275389111774227,.126571597333558,5.27458365615483,90.0353633371944,1.13991147659193,1.23810035209917,.348263667814761,7.23836116629974,83.8426331437595,.535412477331327,3.20630651747493,2.93551610555275,9.48013175588152,80.4554735160409,8.54506313341599,2.83190535230728,2.59380570822307,.528630556943442,.259072151594219,1.20653602028165,1.20962021256253,.882695830788875,.210341913556259,.152359098675648,1.12449650561015,43.3448888450245,45.3187840805349,1.69261516445015,2.95714179969898,6.6865701102914,26.231416801003,30.1017971222163,30.3794256373515,8.1557107887038,5.13164965072542,41.2000895589223,33.7920740353758,16.7878199865662,7.16172848720054,1.05828793193522,94.2309988656039,5.76900113439608,6.74517881664577,22.4834318466774,35.1901606066034,35.5812287300734,82.0078810675264,95.1060640640517,3.69173261616467,1.20220331978362,71.4057555674966,14.4725058212431,14.0053137500746,.116424861185742,14.7408417169892,52.2076784524661,33.6185200720472,10.7447753460485,2.66044067211133,.768585457326852,8.39859925528377,.808955223880597,63.4567164179104,7.9955223880597,9.22537313432836,18.5134328358209,12.0005216284011,39.6031021547856,10.2737782005354,1.81726129747394,5.74481631776375,22.7000406563313,3.79177821587745,2.20387999478372,1.86482153404776,11.8201623172397,24.054555775456,14.1536644114082,47.8475322563324,2.12408523956368,27.6562898853732,72.3437101146268,1.23377254825692,.059561433364127,8.18665823892644,.256478825302669,.416930033548889,7.14980308260806,10.2494286964555,2.58302134487285,3.33908688676034,8.7810570331113,2.00320902416492,1.33101570476978,12.073953420528,4.25925025526329,3.71104196042204,15.9259979578937,14.1938542325084,4.24587932124277,23.525440891064,23.9227989966324,11.3883753576606,10.7908039981283,4.35713135063401,8.4695576130898,7.5866248341145,4.47910034442816,5.48016661424813,3.58846903238674,10.9394590721834,40.8009433399009,48.2595975879157,43.8158678449439,5.00929898987443,18.8265039444735,21.8021807042921,10.5461485164161,43.8164004570539,3.06931174482775,43.7531908686456,9.36109692947268
2021,E07000066,2,1,3,10,187571,76362,185321,175375,148662,147877,89013,1705.1,91.847658926943,.144613940136304,7.53395459769805,.473772535222668,25.001199545772,11.6771782418391,20.8955542168032,25.4207740002452,14.7410847092568,2.26420928608367,39.4375879643451,38,51.4493178583043,48.5506821416957,25.2987279969164,43.7370246894378,14.592532983493,.678266397073243,1.02450009129209,2.17545662949614,6.86854615660312,5.62494505568817,99.5798924140725,.420107585927462,94.784919113443,.320855614973262,.0470857296606464,4.84713954192312,91.7054008058495,1.05809784546256,.774907004432845,.222651231308396,6.23894311294673,88.1860251858013,.541675996715823,.950065576916925,2.9509612616359,7.37127197893008,82.7821525108361,4.71511513219276,2.63265926308999,2.05526558509759,.460635399617203,.388661118427015,.391859975368802,.966054796419413,3.41318035688581,.681889671424078,.65683195871342,.855694231927791,44.1326217805524,46.5098549349313,1.80251744672684,2.33138384931573,5.2236219884737,28.1205803781887,23.8986957204966,29.0005761877324,12.5936305065214,6.38651720706092,21.8171341766847,26.5367591210288,32.639270841518,18.5799219507085,.426913910059977,92.749106242552,7.25089375744798,12.5797200141433,24.60025405639,40.1932923874753,22.6267335419913,68.784212042639,96.9456898987583,2.32072122023127,.733588881010391,64.3937509003051,21.2314864528633,14.242499639878,.132263006953629,16.7296650335073,48.4691130291996,34.2190423892819,12.2737523391143,3.85400728257566,1.18408495982855,8.80570206699929,1.05682219981404,79.0351095454486,9.04650279592986,7.60204816594859,3.25951729285892,12.3003861107748,36.3953128573543,9.8343894202957,2.94359015753858,5.33021215912607,20.7786791513635,5.53806621732521,3.9498997726386,2.9294641535833,20.7361616542112,34.907811627641,17.029119552276,24.5797542091845,2.74715295668727,28.1268607250789,71.8731392749211,.324708155904857,.0606721121759941,6.02451602754963,.380886037549296,.86513937732436,12.6703594260868,15.0601665112412,6.40203139220026,3.65043874925564,4.06615507342449,8.0502904396481,1.33253935260609,5.81328719256654,5.35375212071503,4.81893868745997,7.88625102524634,13.3680887161107,3.87177960293473,11.8696397941681,19.718158275317,14.02952947903,11.3348804358793,5.53862711465375,12.2429623650489,12.2517068577002,7.88685971815828,5.12763596004439,2.77675009921769,18.7265917602996,41.9541133024279,39.3192949372725,30.5857637172516,10.0121331955242,20.4141014694648,21.1982654024177,17.7897362153418,30.5854201071754,9.34919618482694,51.604821767607,8.46056194039073
